"id","text","receptive"
837,"I have read your response and fully agree with what you are saying. Accusations are very serious things and should be taken as such. No one is saying that the women (or men) are lying, but due process is part of the United States, and should not be overlooked.",-0.107335616089943
838,"I completely agree with everything you said. I too feel as though self protection has become more of a priority to these police officers, even though their sworn duty is to protect and serve. But who are they really protecting other than themselves? It's sad to me because we are all in this together, none of us are making it out of here alive, so we all need to respect one another, help each other, and these recent interactions are nothing short of absolutely heartbreaking. ",0.301167640270444
839,"I understand that you feel that alleged perpetrators should be immediately removed from campus. I also wonder about how that reflects a misuse of due process itself, as the alleged perpetrator is being punished. Have you heard of any new laws on the subject?",-0.337349760144617
840,"I understand what you mean when you say that all people are capable of lying and due process should not be ignored in cases of sexual assault accusations.  Perhaps in some cases where the two parties have close contact, like in a classroom for example, something should be done to keep the accuser and the accused apart until due process can be carried out.  Can I take your argument to mean that due process should be carried out immediately and the college should not let it drag out causing further missing of class?  I agree that the accused party should not have any negative consequence until the guilt is established in a court of law.",0.837108828354497
841,"I agree, removing the perpetrator has several benefits. In such cases I think it is important to prioritize the safety and comfort of the victim. The fact it makes it easier to conduct a formal investigation is also a positive.",0.495983573188713
842,"I totally get where you're coming from, and in a lot of ways, I feel the same way. But every once in a while, someone is falsely accused. What if in this case, the alleged perpetrator really didn't commit the sexual assault? You're arguing not just for him to be removed from campus but from society? I think there has to be some proof that the sexual assault happened before we make such drastic decisions.",-0.726238649033507
843,"I understand the stress having the accused perpetrator in open population could have on the victim. At the same time, not everyone who is accused is guilty. Would it be fair to the accused to be restricted in such a way? They have been accused, not convicted.",0.218205795410932
844,"While I see your point that the media often does sensationalize reports of violence 
between the police and minority crime suspects, making them seem much more common than they are, it is sometimes the case that these confrontations between police and minority crime suspects do involve wrongdoing on the part of the police. It is true that in some cases, the confrontations were escalated because the suspect resisted a lawful arrest. That being said, there are also steps that the police can use to de-escalate the confrontation and there are non-lethal cases that can be used to solve the confrontation. I do agree with your points that immediately firing an officer without a full and thorough investigation and that rioting and destruction of property have had no beneficial outcomes. However, society does, and should, place a higher level of scrutiny on the police because they have been entrusted by society with certain powers and responsibilities, which criminal suspects have not always been entrusted with. The fact remains that the public has responded strongly to several confrontations between police and minority criminal suspects where the reaction of the police has been unjustified, which is a serious problem that society does need to address.",-0.433460496666823
845,"I can see where you are coming from as far as the social media aspect. I agree that it is exacerbating the perception. Police are trained properly in how to assess these situations and evaluate situations when excessive force is necessary. Can I ask you how you feel about schools with larges numbers of minorities in attendance to be taught how to communicate with officers as well?",0.302650614444288
846,"I think you make some good points. One innocent person killed is too much. What do you consider questionable when it comes to work histories?",1.5604268995297
847,"I totally agree with you. The media tries to sensationalize every thing that goes against the majority. It just makes more money that way to show the majority getting the wrong end of the deal. Everything being recorded and sent to social media instantly can be misconstrued and judged right away without any context. People see police brutality but won't see the bigger picture of the person who had just robbed a bank and killed someone.",-0.336238274444602
848,"I agree that these confrontations between police and minorities is out of control. With the ability to watch what really happens in these situations, we can see it for ourselves.It is unfortunate that these situations have not stopped. Maybe the hiring methods need to be in question for the police.",1.2641306032334
849,"I believe that black lives and minority lives DO indeed matter. I agree that the only way these issues are being brought to light may seem as though they are only from ""black lives matter"", but I do think there are other protests and whatnot that are also helping. Can you tell me about the other protests that you are aware of to help this issue?",1.07894541804821
850,"I can understand this point of view because safety is an important aspect of campus life. If students feel that the campus environment is potentially dangerous, it could affect the university at a number of levels. Students who have classes in the evening may not feel comfortable walking alone. The student who was attacked will live in fear of retaliation, which is a very legitimate fear when it comes to sexual assault. Having the alleged perpetrator removed could go a long way to showing that the university is committed to the safety and security of students, as well as to believing victims.",-1.207720130515
851,"Overall I agree entirely with your response. Victim safety is definitely a priority and necessary to promote a safe campus. I believe the investigation should be fair to all involved and the alleged perpetrator should not be expelled until it is confirmed they are guilty. ",1.05153912874426
852,"I can understand why you would feel that way. It is hard to consistently find honest caring people in any type of authority, but not all police officers are bad people just like not all minorities are honest",-0.583091618988815
853,"I agree with you, I believe it has been overblown. I do think there are times when police act badly but not to the extent that the public is making it. A perpetrators crime needs to be considered when looking at an officers actions.",0.163761725555397
854,"I agree. So much of America lives in a bubble, and they don't realize that there are citizens who are treated differently by the police, by the courts, and by state and local governments. The only real way to get through to them is visual. They need to see what happens to people not like them. And it needs to be constant.",-1.16179532269253
855,"I agree with the reaction of the previous writer that I am responding to.  It is extremely important that these issues be made clear to the general public and how they are all affected by social injustices inherent in American law enforcement. In fact, the privatization of the jail industry is a major cause and component of the injustice and that all comes down to greed. Like the saying goes if you follow the money you can root out the source.",0.615982455085255
856,"I understand where you are coming from. I definitely agree that media does play a major role in blowing things out of proportion, but it is also true that sometimes media underplays some other major issues. Some issues should be blown up so to speak to let justice be served, but it is also true like you say that some issues are blown up just to spread misinformation and ignorance. Let me ask you about the cases in which a person is videotaping the mistreatment themselves, rather than the media.",0.233206169999847
857,"I completely agree with the person above. There is less than 1% false accusations against sexual abusers, so the fact that many people believe it is fake is something that I can not quite understand. Very few people would willingly put their face into the public with something so traumatic, especially with how they could be treated, such as being mocked, belittled, etc.",-0.966979389774247
858,"I absolutely agree with your statement. I think its unfair to remove someone that is accused of something without any sort of evidence. But if there was obvious proof of this crime than immediate removal should be enforced.  ",0.475997717243387
859,"I agree. It is important to consider the constitutional rights of the accused, as there are many instances these can be abused. Complete investigations need to take place to ensure that only guilty people are being punished. There are a lot of reasons a person could be falsely accused of sexual assault (such as the event really happening but the victim misidentifying accidentally or intentionally or the event was completely fabricated). It also harms the progress of real victims if someone who didn't commit a crime is punished, it's revealed they were unjustly punished, and then real victims aren't believed by people due to false accusers. ",0.628775495021167
860,"I agree that this is obviously a bad idea that could hurt many students reputations, specifically male students. Sexual assault is a big problem but everyone needs to recognize that false rape allegations are also a serious issue. Even if the accused is innocent, making a big scene by removing someone from campus could severely cripple someone's reputation forever.",-0.0240022827566132
861,"I agree that victims rarely lie, and I do believe in erring on the side of caution, and while I have my concerns that people will punished before being proven guilty.  I know it is scary for people, that the could be falsely accused, but hopefully for the safety and greater good, this type of policy will be implemented. I cannot imagine how horrific it would be to run into someone who had caused that kind of harm to me. ",0.162650239855383
862,"I see where you are coming from. It is true that there is a right to dignity and others should be able to live without fear. I do understand what you mean by the appearance of self protection from one side instead of protecting others. Let me ask you what you believe is a better way of protecting both lives involved?",1.25024171434451
863,"The problem with a lot of this is everyone's readily available usage of smartphones with cameras. Everything is documented and the police are on edge because of crowds surrounding them in hopes to capture anything on camera to share on social media. Not only is the situation potentially dangerous to onlookers but rather the police as well as the suspect in question. Obviously only the ""bad"" side of things are going to be shared or at least a lot more of the time than anything ""good"" that happens with the police. So people are more exposed to the negativity of the situations.",-0.322349385555712
864,"I agree with you!  The media and the ones that are pushing this narrative are not giving all of the facts in regards to the number of police interactions.  They are really misleading the people.  ",-0.317719755926083
865,"I can see your point about social media blowing things out of proportion—that's something that happens often, on many issues from large to small. Besides social media, do you know of the statistics regarding excessive police force? While I can agree with part of your statement, I think it could also be argued that social media amplifying the problem is helpful in that more people know that it is a problem now. I do think it's important that the hard facts and data are analyzed however, instead of just relying on social media, since it's hard to prove something that comes from a random person in a Twitter thread. ",0.497095058888737
866,"I agree with your point of view.  I think you are correct in saying that reporting loss of life is never overblown.  I would counter that by saying that a lot of the instances of these confrontations between police and minority individuals does not involve death.  My view of being overblown is reporting all these stories but never having any potential solution to the problem.  We can talk about the problem all day but unless we start discussing actionable solutions, nothing will change, no matter how much we complain about it.  Overall, I completely agree with you that the problem exists, I just think that talking about it doesn't do anything.  We need to take action that takes into account both sides of the problem.  This means including the inherent danger that police officers face every day along with the data that shows people of color are more likely to have a bad experience with police.  ",-0.235869396766596
867,"I think this is so wrong on a moral level and women should have a way to defend their selves",-2.13511339386772
868,"I very much am able to see the point you are bringing up. More often than not, I too have noticed the discrepancy in the media of minorities experiencing much worse treatment by law enforcement than other groups. Also, it is easy to agree with the statement about it possibly not being an issue due to it not being an ""epic"" number of incidents and seeing how that could just be a skewed opinion rather than factual. ",0.375241714344514
869,"I agree with your statement. Many people in our country have never experienced racial injustice on the same level as those who have become victims of police brutality, and thus don't quite understand the outrage. This is alarming to me because if the general public doesn't understand what we are fighting against then I am afraid this violence will continue to get swept under the rug by our politicians and leaders. The evidence to me is clear that we have an overwhelming amount of cases where police brutality occurred and specifically occurred against racial minorities. These facts need to be broadcast with as much evidence as we can so that it cannot be discounted or ""swept under the rug"" again. Then, maybe we will have a bigger push to stop this injustice.",0.615982455085255
870,"I totally agree with your thought process here.  It is important to walk the line between ""innocent until proven guilty"" for the accused and protecting the safety of the accuser.  While it would be important not to react without investigating, it would be equally as important to let the victim know that her rights are being protected.",0.408020610225753
871,"I definitely see where you are coming from. Even if an allegation ends up being overblown or outright false, in this situation it's better to be safe than sorry. Until some kind of investigation can take place, potential perpetrators should be far removed from their possible victims.",-0.522534945329807
872,"While that is true, it is not necessarily the whole story. There are other reasons behind why the police may be getting overly confrontational, for example, previous experiences or just working a high stress job that requires one to be quick acting. However, your statement about putting the value on all human life over one person is worth exploring more deeply. ",0.634500973603775
873,"I think you are 100% correct in your statement. We never hear about the countless things police do to help people each day. We only hear about the few times an officer does something bad and then politicians try to take advantage of it for political reasons. The politicians and the media have an agenda and it's to drive people apart.",0.330428392222067
874,"It is certainly the case that sometimes the media blows issues out of proportion. I think that personal experience effecting your point of view on this issue is also true.  While the media can be unhelpful, I think some people are having genuine problems with how the police treat them.",0.691539503333177
875,"The victim in this case should feel protected. The alleged abuser in this case should be removed but before removal, take a lie detector test. In this case the victim will feel safe. The alleged accuser will be given his/her rights for what he/she has been accused of. This is only fair in society. If the lie detector comes in as the alleged accuser is innocent. Then the victim needs to come in for question. I feel everyone needs a fair trial by taking only ones word. ",-1.04105346384833
876,"The videos and snippets typically only show one part and side of the conversation.  Very rarely do you see a video from the beginning to the end.  Not all officers are like that and this is causing officers who are doing their job with the highest ethical compass to be seen through a negative lens.  It is causing suspicion and tension where it shouldn't be.  We are aren't living in history, we can't go back and change history.  We live in the present, when you constantly bring up the past as a reason and justification you aren't moving past it.",-0.550684211581406
877,"That is a fair point. However, law and order must be upheld. Each scenario of police violence is different and unique, and has different circumstances. Many suspects have engaged in suspicious, dangerous, and threatening activity that makes the use of force against them justified. Many others have not. The Black Lives Matter movement, and anti police movement that grew out of it, fail to distinguish between legitimate cases of unwarranted police brutality, and wanton criminal behavior that required the use of force to stop. Until society is able to distinguish between the two, a tenable solution that upholds law and order and maintains a healthy respect for the dangerous work that police officers do will remain out of reach.",1.47246393656673
878,"I would think that any assault is in the hands of the law and outside of the school policing.  If the school policy is to remove alleged perpetrators without due process, a lawsuit will likely incur.  Allegations without due process seems like a poor decision in my decision. Trauma is understandable, but proof is definitely needed to indict someone for accusation of crime. ",-0.385113393867723
879,"Your point on the constitutional rights of the accused individual are true and should be taken into consideration. It is their basic right to be innocent until proven guilty. Unless that accused individual is proven guilty, it is likely unjust to have them removed from campus. Although the accuser may object to this decision, it would be the correct legal course of action in this particular situation.",0.295442161687837
880,"Removing someone who has been accused of a crime is against their rights. Sometimes it is better for the accused to remove themselves to prevent potential issues. How does the situation change is the accuser is correct?",0.378775495021167
881,"i believe one person is enough to get some kind of action going. they need to hold police more accountable and teach them when to shoot and when to use less lethal forces. i believe they should have a vary intense process to make sure they have nothing agains a minority before they are aloud to start working as a officer.",-0.499758285655486
882,"These statements can be generalized as true, however when taking into consideration the population as well as the number of injustice, I think it is reasonable to say that the rate of injustice is relatively fair. By that, I don't mean that we is happening is not wrong in any way. In fact, I do agree that the situations that have been brought to the attention of the public are in fact not fair, however taking into consideration the number of people who live in the area, that what is happening is a better rate than what is being shown to the public. Granted, it would definitely be better if equality and fairness took place all of the time, however situations will occur when injustice will take place.",0.555797269900074
883,"Is that necessarily a bad thing? We can hold people accountable moreso than ever before. I suppose that does allow people to throw interpretations around, and project their views and anxieties, but in the long run it could lead to a more honest society.",-0.322349385555712
884,"I see where you are coming from, especially when you mention that reporting about the loss of life is never overblown. All life is important. However, I don't think this issue is about race. I think it's mostly true that people of color commit crimes more often than white people. Thus, the situation about police confrontations can be twisted so that it is more about police versus people of color instead of police versus criminals. ",0.528019492122294
885,"I quite agree with you. The media is not unbiased; it chooses the narrative it displays, and it chooses what best propels its agenda. The news is, after all, built and reported by people, and as such, it's made from biases. That being said, I do appreciate the attention being levelled at police brutality and unnecessary uses of force. Do I think it's the norm? Certainly not! However, there have certainly been some instances of force and knee-jerk reactions that cannot be justified, and it's important to hold our lawmen up to at least as high--nay, higher--a standard as we do ourselves.",-0.0399419781483031
886,"While basic protections are allowed to protect oneself,it shouldn't give us the right to start beating minorities in the street. The cops are there to protect minorities even if they're not here legally. If they're here illegally,they will take appropriate action.",0.578945418048215
887,"It is true that if the accused person committed this crime, then they should be removed from campus. The victims mental state would be greatly helped by this. However, it is sometimes the case that someone is falsely accused or misidentified. I completely agree that someone who committed a crime like this should be removed immediately but it is possible for people to throw false accusations and get anyone removed from campus. I would be interested to know what safeguards are in place to prevent this from happening. Are there functional methods to filter out false accusations with this method?",0.829316906522043
888,"I understand where you are coming from, myself as a minority.  Personally have experienced police overstepping authority as well as abusing it.  I also understand the job is a dangerous one so incidents as the ones we have seen so many times on the news lately will ever cease.  I do wish there was more being done to prevent these officers with such bias and attitude from ever becoming a police officer.  All of these issues are making it harder for the ones who do their job well, to even do do their job at all.",0.264130603233404
889,"I would agree with you wholeheartedly. The public reaction is not a surprise in my eyes, in fact, I think our consciousness about it as a society is only becoming realized due to our access to social media and the 24-hour news cycle. The problems that exist are real problems that have occurred throughout the course of history. ",0.227093566196365
890,"I actually agree with that persons statement because there are two sides to every story and due to the recent #MeToo movement we understand that we must take cases of sexual assault seriously so I agree with removing the alleged perpetrator. And like the person above stated, we should not remove the perpetrator without giving them due process in the unlikely case that the accuser may be falsifying the assault. ",0.736724313929453
891,"Yes, I completely understand where you're coming from. At this point in the situation, the victim should be priority number one and the campus and security should treat this emergency very sensitively and cautiously, which includes the person's removal. I'm sure word gets around campus somewhat easily, so other people may also feel uncomfortable with this person around campus as well. ",0.329316906522043
892,"It makes sense that even a college campus should adhere to the ""innocent until proven guilty"" mindset in order to ensure that both parties are treated fairly in assessing the truth.  It would make the most sense for a thorough investigation to be performed by local police so that such evidence could be used in the final judgement made by the accuser.  This would also give the university the opportunity to determine any sort of past relationship between the two individuals in order to determine motive of either party, and this would assist police in their investigation as well.",1.30933105057672
893,"I agree with you that the perpetrator should not remain on campus. There should be stricter rules/laws regarding people who commit sexual assault. We should find a way to make it so that the voices of those who were assaulted are believed and the ""wheels of justice"" turn more quickly.",0.329316906522043
894,"Although I agree with your view that the accused rights must be protected and that they are innocent until proven guilty, I would ask that you reconsider your statement that the accuser remove themselves.  Neither student should be pressed to leave the campus.  A process may need to be put into place to avoid them attending the same classes or functions, but each persons legal rights must be upheld. ",0.878775495021167
895,"When someone is sexually assulted, often times perpatrators are not swiftly or properly put away. Often times they do not face any consequences. There are many people who's voices are unheard because a school or company wants to maintain their reputation.",-0.939201611996477
896,"I mostly agree but innocence is always assumed until proven guilty. While false accusations are infrequent, they do happen and when they do, they do irreparable damage to someone's social and professional life. There should obviously be some protection for the victim, perhaps a temporary restraining order or something similar, but outright removal is too strong an action to take when only allegations have been put forth.",0.070057647262783
897,"I completely agree, all people of all genders are capable of lying. We can't prosecute someone based on words and words alone, we need to show evidence for our accusations especially when someones freedom hangs in the balance. ",-0.149002282756613
898,"I would agree with you that those instances exist where police overreact to minorities' behavior, automatically assume that they are criminal and then decide to use the ultimate option - using their gun to stop the person.  Sometimes even when these incidents are investigated nothing was ultimately done about them.  The cases of Freddie scott, Philando Castile,  Erik Garner.  emphasize this.  ",0.541908381011185
899,"I understand that the safety of victims is likely to be threatened if an accused attacker is allowed to remain on campus. I also recognize concerns about due process. It is important to believe those who claim to have been assaulted.",-0.355868278663137
900,"I certainly agree, because the victim may see the perpetrator around campus and they may feel traumatize, therefore we have to take the victim in account. The school should definitely take action regardless the social status of the perpetrator because other students wouldn't feel safe if they knew the crime feel on deaf ears. And the perpetrator will do it again since he got away with it the first time.",-0.726238649033507
901,"I absolutely understand where you are coming from, especially with regard to media reporting on loss of life never being overblown. While I do think this issue affects people of all races, it is true that it seems to affect minorities far more often. I believe it is a fair assessment that cultural issues within the institution need to be addressed.",-0.106239767136966
902,"I agree wholeheartedly with everything here. If we go back to the Rodney King beating and subsequent riots, and then compare that to now, nothing has changed. It's embarrassing. They are absolutely correct in that the knee jerk response of ""well, but they're just criminals"" is dismissive of th actual problems with racism and economic imbalance in this country. As long as people of color are held down financially, in large part due to decades and centuries of discrimination that create a legacy effect, then issues of crime are going to persist. And as long as society dismisses acts of racial bias as simply ""they shouldn't commit crimes"", then this issue will simply continue to perpetuate itself, and progress will never be made.",-0.309943470840665
903," I agree that this person should suffer the consequences of their actions but often times the justice system is not like that. I can understand why you would want this person removed from society completely because it would be harmful to the victim however there are many predators out there living their lives. Yes they should go to trial and yes there will be consequences but I do not think that this will be solved immediately. No they should not be able to terrorize others.",0.958946536151673
904,"I agree completely and think the public reaction has not been overblown at all. In fact, I think the negative reaction to protesters and people asking for justice for the minority suspects has been just as loud. There needs to be more education around racial issues and the police need to be trained so that these things don't continue happening.",-0.0553138412110357
905,"I agree with you that fair process is important, but how do you feel about the accused perpetrator at least being arrested, but released on bail until a fair trial can take place? 
I also agree that women cannot be believed just because they say something. At the same time, I do feel that it should be taken seriously. How do you feel about that?",0.253775495021167
906,"I understand where you are coming from when you say that these occurrences happen because officers bring their biases to work with them. However, this is not the case for all officers. There are officers out there who are not biased. ",0.0789454180482149
907,"I see your point and initially thought the same thing.  I would worry, however, about situations in which someone is falsely accused. Removing them by allegation only seems like it ignores innocent until proven guilty.  If the perpetrator was arrested I could see them possibly being removed.  I wonder if there was a solution where both victims and falsely accused are protected? ",1.27376135096649
908,"I understand that you believe that these incidents would not have occurred had the criminal complied in the first place but I believe that this is a misguided approach to the situation. Police officers are required to work at a higher standard than criminals and when the criminals do not comply a violent outburst is not the right response. Police should keep a level head and only use drastic actions if danger is imminent.",1.31190987370355
909,"I absolutely agree with what you have said.  Victims should be believed and their safety protected.  The perpetrator also needs to have due process before final judgement is passed.  The perpetrator should be removed from campus for the safety of the victim and other potential victims.  The perpetrator should only be expelled after the incident has been thoroughly researched.",0.199687276892413
910,"This point made is understandable and many would agree with it. The victim's safety is of utmost importance, and it should not be taken lightly. Her safety and the safety of others on campus should be protected. However, there is the presumption of innocence and due process in the US legal system. I think Universities would be correct to follow that. This has serious impact for the accused, their education, and their future. The student should be given a chance to defend themselves and have the right to a fair process. If they are found to be guilty of the situation, then the should certainly be removed from the university.",0.616353943559083
911,"Originally I agreed with you about removing the perpetrator. I had thought false accusations were fairly common, but you pointed out the statistics. I agree with you in this sense then that we have to protect the victims. ",1.42190949911463
912,"Yes, I believe you are right in removing someone based on ALLEGATIONS. Alleged and Proof are not the same thing when it comes to justice. The accuser should not have to remove themselves from campus if they do not want to, however, because there are always times when the accuser is telling the truth and must be protected in that case. And yes fake rape allegations ruin people's lives and the opposite sex often gets away scott free, they have a right to sue.",0.212108828354496
913,"The public response is overblown due to the media.  Prior to cellphones, there wasn't even the mention of officers wearing body cameras.  However, the actions of the officers are not changing even though they are being watched more carefully.",-0.469571607777933
914,"I agree that the video that has surfaced is disturbing but I would be interested in seeing the statistics associated with police violence. What do you think would be necessary steps to alleviate this? Do you think adopting police policies of countries with far less police violence would be a positive step? What concrete steps could you envision would be useful?",1.17153801064081
915,"I agree with you that social media is responsible for repeating incidents of (maybe perceived) police brutality and may be guilty of  overplaying the issue, but I feel that before social media it was much too easy for these incidents to get hidden and therefore never discussed or looked into. Social media has given a platform to those seeking more dialogue and more investigations into matters that previously were probably only available to people close to the incident who had little support.",0.848946910740587
916,"You make some good points about the benefits of removing an alleged perpetrator from campus as soon as an accusation has been made.  I'm concerned about the downsides, though.  Taking such decisive action immediately upon a report could be premature.  While measures should be put in place immediately to limit contact between alleged perpetrator and victim, more drastic action should not be taken until the allegations are appropriately investigated.",0.829316906522043
917,"I agree. The perpetrator shouldn't be alowed near the victim for multiple reasons. The goal should be to protect the victim at all times. The perpetrator should be jailed because of the serious case.",-0.281794204589067
918,"I agree with the points you are making. When victims are not taken seriously it can have a serious effect on their mental wellbeing. One thing that comes to mind that people might oppose is the immediate removal of the accused from campus. If in the very rare case, it was a false accusation, the accused could be missing vital time in class. This is an argument that people who oppose your views would readily bring up and it is important to have some sort of answer for this.",0.125613202818343
919,"I do agree that a person is not guilty until proven so. I also agree that there can be false accusations made out of spite. However for safety reasons the accused could be  removed temporarily while an investigation is being done. There have been recent situations on campuses that if this were done a life would have been saved. If an investigation is done quickly it would be beneficial to both parties.",0.739886606132277
920,"I agree with you on what you are saying. There are some officers that dont deserve to wear the badge they earned. They have cleaned up alot of the bad cops that exist and punish them fairly. I also think though that there are plwnty of dirty cops out there still. I recently heard of 3 officers who were are being charged because they took money and drugs from a big bust they did. If this doesnt show the type of honest people on the force I dont know what does.",-0.169571607777933
921,"I agree that human life is important. Sometimes these recent fatal interactions have been more about racism than self-protection. It is true that human life should be preserved.",0.597463936566735
922,"I completely agree with your statement. The alleged perpetrator should just be removed from campus instead of immediately expelled until a thorough investigation can be held. I also agree that this is the best option for protecting the victim. As an assault victim myself, I understand how damaging and terrifying it is to see your assailant around campus. ",-0.966979389774247
923,"I agree with this statement. I believe it's true in regards to law enforcement having problems with people of color. It is really heartbreaking to hear that this is still happening now. We need this to end now. I too feel that not all law enforcement is bad. There are good officers that want to protect and serve still. ",0.338204677307474
924,"I can see your point of view very easily that alleged abusers should be removed from campus. I believe it really depends on the size of the school; small campuses with less than 20,000 students would benefit from this. But since we are innocent until proven guilty, if the campus is large enough that the alleged perpetrator and the victim would not interact, then they should stay until they are arraigned.",0.218205795410932
925,"I agree that social media has brought more of these confrontations into the public eye. It's also quite possible that these confrontations occur at similar rates to the past. However, I would argue this doesn't mean that public reaction to recent confrontations have been overblown. In fact, I would say it's more of a case where there was not enough reaction to these confrontations in the past due to lack of exposure to the public.",0.427650614444288
926,"I agree with this statement. I agree that the victims are very often not thought of enough. I also understand how some can say that the person accused is innocent until proven guilty. So by removing the accused from the area and into, say a jail cell, would this not seem to indicate that this person is indeed guilty. This is quite the touchy subject. I do believe that the law must to something to protect the victims. How this can be done effectively is yet to be seen, done, or thought of by law makers.",0.644131721336862
927,"I understand that upholding privacy and right to live peacefully is important to you. There are times when authorities have overstepped their bounds and caused harm to others instead of upholding the proper laws. How do you feel about the topic of body cameras to reduce the rates of police violence?",1.02801949212229
928,"I agree, I believe that before someone is guilty it has to be proven that a crime was committed and not just assumed because of someones gender or any other status. A full investigation would need to be conducted before anyone is even brought on a charges. I dont think anyone should be assumed guilty just because of their gender, because it could be said the same for the person's gender as well if they committed a crime.",0.781553272798946
929,"I agree that an alleged perpetrator should be removed from campus. But, I think it's very important that an allegation is investigated thoroughly before any further action takes place. The alleged victim should feel safe, but the alleged perpetrator should be questioned and have limited if no access to campus until all facts are obtained. Furthermore, investigators should remember that everyone is innocent until proven guilty.",0.829316906522043
930,"I agree.  The media filters out and reports only those situations were things went badly and doesn't report all the other times that excessive force was used when justified.",0.191539503333177
931,"It is true that there are excessive amounts of force used by police officers in certain situations. Specifically, I agree with you that people of minority status are usually on the receiving end of this treatment. Some police officers could benefit from cultural sensitivity training and some kind of accountability for their violent actions.",0.736352825455624
932,"I agree there are real issues with police and communities that serve minorities, but I don’t think it is as bad as America thinks.  There have been many isolated confrontations, then people not involved, get involved and then it becomes overblown.  Protests are not the answer.  I think education on the issues is the best response, instead of protests.",-0.661795322692526
933,"I have no opinion to whether the alleged abuser should be removed on campus immediately. I do think it is the campus' responsibility to investigate the case as much as possible. I believe if there is huge proof against the alleged abuser, then the victim should be protected. Sadly, it's common to see the lack of proof in assault cases so it would be a tough call for the campus to remove them.  But I can see why the person needs to be removed as quick as possible in order to ensure the victim's safety, but the campus have to be careful to leave everything to public opinion.",-0.318831241626107
934,"Even one innocent person or situation of excessive force is to much regardless of race creed or color. Certainly anecdotaly it may appear a problem but also i believe there are thousands of daily interactions with police and only a handful result in publicized serious problems. in those instances i agree they need to be addressed. ",0.745612084714884
935,"It is objectively false that false sexual assault reports rarely exist, and just because an option is easier doesn't mean that it is the right thing to do. I could've sworn we lived in the great country of America where a person is innocent until proven guilty. So based on your logic if the police accuse you of being a murderer you should go to jail for life with no trial, judge, or lawyers because its just easier to just trust the police. It is even wrong to say right now that there is a victim because we just do not know. We have somebody's word against the other and unless there is proof, nothing should happen to either party.",-1.89290531570018
936,"We need to have a system that allows for everyone to have the right to live in dignity. The minute that we allow for those to claim self defense in every instance they feel fear, it will defeat the purpose of having that system. It is easy to think about argument of self defense when you are not the one which is being harmed in the process. ",-0.606239767136966
937,"It is true that the victim could feel more fear from having the perpetrator near them, however, the perpetrator is innocent until proven guilty. If he is innocent, removing him from campus could ruin his reputation. I understand that how having the perpetrator removed could allow the investigation to increase, but it would be more justified if the victim and the perpetrator to be removed until the facts are confirmed. Having them both removed would help with the investigation and prevent slander from each party. Let us speak more to your point about how removing the perpetrator will create less victims.",-0.0595719823668468
938,"I would completely agree with you if the perpetrator were convicted or confirmed to have done what they are being accused of. I definitely think it's reasonable to required the accused perpetrator to stay away from the victim/accuser. Once even the slightest shred of evidence is found to indicate the validity of the accusations, however, yes, the perpetrator should be removed.",0.625613202818343
939,"I would agree completely with this person. It would be so wrong to allow the perpetrator to remain on campus. No one knows how dangerous that person might be. Additionally, imagine how painful it would be for the victim of the assault.",-1.54105346384833
940,"I can see exactly where you're coming from about erring on the side of caution in regards to assaults of any kind.  Victims are often telling the truth when they bring forth serious accusations such as assault whether sexually or physically.  What should happen to the accuser if the accused is found innocent?",-0.522534945329807
941,"You use valid arguments and I see that it seems you have done your research. As I am not a minority, I believe I have a different perspective than you, but I do understand where you are coming from. There has been proof of violence and force being used against minorities, yet there are cases of this occurring with non-minorities as well which do not receive as much press coverage which may skew our perception through the media. Killing of innocent people should always be a last resort; however,, when in the line of duty police lives are on the line while they are doing their jobs. If sufficient force isn't used and one of the officers is killed by the suspect, would you consider that an innocent life lost as well? ",1.02338986249266
